"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total CAASPP Enrollment","Total Tested At Entity Level","Total Tested at Subgroup Level","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Standard Exceeded","Percentage Standard Met","Percentage Standard Met and Above","Percentage Standard Nearly Met","Percentage Standard Not Met","Students with Scores","Area 1 Percentage Above Standard","Area 1 Percentage At or Near Standard","Area 1 Percentage Below Standard","Area 2 Percentage Above Standard","Area 2 Percentage At or Near Standard","Area 2 Percentage Below Standard","Area 3 Percentage Above Standard","Area 3 Percentage At or Near Standard","Area 3 Percentage Below Standard","Area 4 Percentage Above Standard","Area 4 Percentage At or Near Standard","Area 4 Percentage Below Standard"
"41","69039","6044911",,2015,92,"B",289,285,31,5,"2",92,10,"*","*","*","*","*","*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,92,"B",289,285,31,13,"2",289,31,"","23","30","53","17","30",30,"37","30","33","47","17","37","37","37","27","0","0","0"
"41","69039","6044911",,2015,92,"B",289,285,31,13,"1",289,31,"","37","10","47","20","33",30,"27","37","37","30","50","20","13","63","23","37","37","27"
"41","69039","6044911",,2015,93,"B",289,285,91,3,"2",93,33,"2481.1","36","48","85","6","9",33,"64","27","9","64","27","9","52","42","6","0","0","0"
"41","69039","6044911",,2015,93,"B",289,285,91,3,"1",93,33,"2458.9","34","41","75","13","13",32,"44","44","13","28","63","9","19","81","0","25","59","16"
"41","69039","6044911",,2015,93,"B",289,285,91,4,"1",104,27,"2518.3","33","33","67","26","7",27,"48","48","4","35","58","8","26","67","7","30","70","0"
"41","69039","6044911",,2015,93,"B",289,285,91,4,"2",104,27,"2522.4","33","33","67","26","7",27,"56","30","15","37","59","4","44","33","22","0","0","0"
"41","69039","6044911",,2015,93,"B",289,285,91,5,"2",92,31,"2539.1","26","35","61","26","13",31,"48","26","26","29","55","16","35","52","13","0","0","0"
"41","69039","6044911",,2015,93,"B",289,285,91,5,"1",92,31,"2539.3","23","52","74","16","10",31,"23","65","13","48","35","16","26","61","13","42","48","10"
"41","69039","6044911",,2015,93,"B",289,285,91,13,"1",289,91,"","30","42","72","18","10",90,"38","52","10","37","52","11","23","70","7","32","59","9"
"41","69039","6044911",,2015,93,"B",289,285,91,13,"2",289,91,"","32","40","71","19","10",91,"56","27","16","44","46","10","44","43","13","0","0","0"
"41","69039","6044911",,2015,94,"B",289,285,111,3,"1",93,32,"2502.7","63","19","81","16","3",32,"56","38","6","65","29","6","44","53","3","41","56","3"
"41","69039","6044911",,2015,94,"B",289,285,111,3,"2",93,32,"2518.3","59","31","91","9","0",32,"69","28","3","66","34","0","66","34","0","0","0","0"
"41","69039","6044911",,2015,94,"B",289,285,111,4,"2",104,45,"2527.2","36","43","80","16","5",44,"50","43","7","43","52","5","52","39","9","0","0","0"
"41","69039","6044911",,2015,94,"B",289,285,111,4,"1",104,45,"2518.8","43","32","75","16","9",44,"41","41","18","50","43","7","20","75","5","36","52","11"
"41","69039","6044911",,2015,94,"B",289,285,111,5,"1",92,34,"2570.6","42","36","79","18","3",33,"52","42","6","58","33","9","27","70","3","48","48","3"
"41","69039","6044911",,2015,94,"B",289,285,111,5,"2",92,33,"2573.1","38","41","78","22","0",32,"50","44","6","38","56","6","47","47","6","0","0","0"
"41","69039","6044911",,2015,94,"B",289,285,111,13,"2",289,110,"","44","39","82","16","2",108,"56","39","6","48","48","4","55","40","6","0","0","0"
"41","69039","6044911",,2015,94,"B",289,285,111,13,"1",289,111,"","49","29","78","17","6",109,"49","40","11","56","36","7","29","67","4","41","52","6"
"41","69039","6044911",,2015,99,"B",289,285,270,3,"2",93,87,"2481.2","40","38","78","8","14",86,"58","26","16","56","34","10","52","40","8","0","0","0"
"41","69039","6044911",,2015,99,"B",289,285,270,3,"1",93,87,"2465.5","45","25","70","15","14",84,"44","38","18","41","48","11","27","65","7","32","52","15"
"41","69039","6044911",,2015,99,"B",289,285,270,4,"1",104,96,"2486.6","32","29","61","21","18",95,"34","44","22","37","47","15","19","67","14","28","56","16"
"41","69039","6044911",,2015,99,"B",289,285,270,4,"2",104,96,"2493.5","27","33","60","22","18",95,"40","37","23","35","46","19","39","36","25","0","0","0"
"41","69039","6044911",,2015,99,"B",289,285,270,5,"2",92,87,"2534.0","29","30","59","23","17",86,"43","31","26","29","48","23","36","43","21","0","0","0"
"41","69039","6044911",,2015,99,"B",289,285,270,5,"1",92,87,"2528.9","31","33","64","17","18",87,"33","45","22","46","33","21","24","60","16","43","40","17"
"41","69039","6044911",,2015,99,"B",289,285,270,13,"1",289,270,"","36","29","65","18","17",266,"37","42","21","41","43","16","23","64","12","34","50","16"
"41","69039","6044911",,2015,99,"B",289,285,270,13,"2",289,270,"","32","34","66","18","16",267,"47","31","22","40","43","18","42","39","18","0","0","0"
"41","69039","6044911",,2015,111,"B",289,285,228,3,"1",93,75,"2481.4","51","27","78","14","8",74,"50","39","11","47","47","7","31","65","4","35","57","8"
"41","69039","6044911",,2015,111,"B",289,285,228,3,"2",93,75,"2498.6","45","41","87","8","5",75,"65","28","7","64","31","5","60","35","5","0","0","0"
"41","69039","6044911",,2015,111,"B",289,285,228,4,"2",104,80,"2520.7","34","38","72","20","8",79,"49","39","11","42","49","9","47","39","14","0","0","0"
"41","69039","6044911",,2015,111,"B",289,285,228,4,"1",104,80,"2514.9","39","32","71","20","9",79,"42","44","14","45","47","8","22","72","6","35","57","8"
"41","69039","6044911",,2015,111,"B",289,285,228,5,"1",92,73,"2550.7","35","39","74","15","11",72,"38","50","13","51","36","13","28","61","11","47","43","10"
"41","69039","6044911",,2015,111,"B",289,285,228,5,"2",92,72,"2554.2","34","35","69","21","10",71,"49","34","17","35","48","17","42","45","13","0","0","0"
"41","69039","6044911",,2015,111,"B",289,285,228,13,"2",289,227,"","38","38","76","16","8",225,"55","34","12","47","43","10","50","40","11","0","0","0"
"41","69039","6044911",,2015,111,"B",289,285,228,13,"1",289,228,"","42","32","74","16","9",225,"43","44","12","48","43","9","27","66","7","39","52","8"
"41","69039","6044911",,2015,120,"B",289,285,2,5,"1",92,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,120,"B",289,285,2,5,"2",92,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,120,"B",289,285,2,13,"2",289,2,"","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,120,"B",289,285,2,13,"1",289,2,"","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,121,"B",289,285,11,4,"1",104,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,121,"B",289,285,11,4,"2",104,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,121,"B",289,285,11,5,"2",92,5,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,121,"B",289,285,11,5,"1",92,5,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,121,"B",289,285,11,13,"1",289,11,"","18","9","27","9","64",11,"18","18","64","33","0","67","9","45","45","27","9","64"
"41","69039","6044911",,2015,121,"B",289,285,11,13,"2",289,11,"","18","0","18","18","64",11,"9","27","64","9","27","64","18","9","73","0","0","0"
"41","69039","6044911",,2015,128,"B",289,285,15,3,"2",93,5,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,128,"B",289,285,15,3,"1",93,5,"*","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,128,"B",289,285,15,4,"1",104,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,128,"B",289,285,15,4,"2",104,6,"*","*","*","*","*","*",6,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,128,"B",289,285,15,5,"2",92,3,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,128,"B",289,285,15,5,"1",92,4,"*","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,128,"B",289,285,15,13,"1",289,15,"","14","14","29","0","71",14,"15","15","69","15","23","62","7","50","43","15","23","62"
"41","69039","6044911",,2015,128,"B",289,285,15,13,"2",289,14,"","7","21","29","7","64",14,"14","21","64","14","36","50","7","43","50","0","0","0"
"41","69039","6044911",,2015,142,"B",289,285,42,3,"1",93,16,"2343.2","7","13","20","7","73",15,"0","29","71","0","47","53","0","67","33","14","14","71"
"41","69039","6044911",,2015,142,"B",289,285,42,3,"2",93,16,"2358.4","6","13","19","6","75",16,"6","13","81","13","25","63","13","44","44","0","0","0"
"41","69039","6044911",,2015,142,"B",289,285,42,4,"2",104,16,"2368.3","0","13","13","19","69",16,"6","19","75","0","38","63","0","25","75","0","0","0"
"41","69039","6044911",,2015,142,"B",289,285,42,4,"1",104,16,"2345.9","0","19","19","6","75",16,"0","25","75","0","43","57","6","25","69","6","19","75"
"41","69039","6044911",,2015,142,"B",289,285,42,5,"1",92,10,"*","*","*","*","*","*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,142,"B",289,285,42,5,"2",92,10,"*","*","*","*","*","*",10,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,142,"B",289,285,42,13,"2",289,42,"","2","12","14","12","74",42,"7","14","79","5","29","67","5","31","64","0","0","0"
"41","69039","6044911",,2015,142,"B",289,285,42,13,"1",289,42,"","2","12","15","10","76",41,"0","25","75","0","37","63","2","44","54","10","18","73"
"41","69039","6044911",,2015,144,"B",289,285,28,3,"2",93,12,"2493.2","42","42","83","8","8",12,"58","33","8","58","33","8","42","58","0","0","0","0"
"41","69039","6044911",,2015,144,"B",289,285,28,3,"1",93,12,"2470.6","58","17","75","0","25",12,"50","25","25","50","42","8","25","67","8","33","50","17"
"41","69039","6044911",,2015,144,"B",289,285,28,4,"1",104,9,"*","*","*","*","*","*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,144,"B",289,285,28,4,"2",104,9,"*","*","*","*","*","*",9,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,144,"B",289,285,28,5,"2",92,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,144,"B",289,285,28,5,"1",92,7,"*","*","*","*","*","*",7,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,144,"B",289,285,28,13,"1",289,28,"","43","39","82","4","14",28,"46","39","14","46","46","7","21","71","7","46","43","11"
"41","69039","6044911",,2015,144,"B",289,285,28,13,"2",289,28,"","32","43","75","11","14",28,"50","36","14","39","46","14","39","46","14","0","0","0"
"41","69039","6044911",,2015,160,"B",289,285,44,3,"1",93,16,"2343.2","7","13","20","7","73",15,"0","29","71","0","47","53","0","67","33","14","14","71"
"41","69039","6044911",,2015,160,"B",289,285,44,3,"2",93,16,"2358.4","6","13","19","6","75",16,"6","13","81","13","25","63","13","44","44","0","0","0"
"41","69039","6044911",,2015,160,"B",289,285,44,4,"2",104,16,"2368.3","0","13","13","19","69",16,"6","19","75","0","38","63","0","25","75","0","0","0"
"41","69039","6044911",,2015,160,"B",289,285,44,4,"1",104,16,"2345.9","0","19","19","6","75",16,"0","25","75","0","43","57","6","25","69","6","19","75"
"41","69039","6044911",,2015,160,"B",289,285,44,5,"1",92,12,"2365.0","0","0","0","17","83",12,"0","17","83","0","9","91","0","33","67","8","17","75"
"41","69039","6044911",,2015,160,"B",289,285,44,5,"2",92,12,"2390.8","0","8","8","8","83",12,"8","8","83","0","17","83","0","17","83","0","0","0"
"41","69039","6044911",,2015,160,"B",289,285,44,13,"2",289,44,"","2","11","14","11","75",44,"7","14","80","5","27","68","5","30","66","0","0","0"
"41","69039","6044911",,2015,160,"B",289,285,44,13,"1",289,44,"","2","12","14","9","77",43,"0","24","76","0","35","65","2","42","56","10","17","74"
"41","69039","6044911",,2015,180,"B",289,285,201,3,"2",93,60,"2487.8","38","47","85","7","8",60,"62","30","8","58","35","7","52","42","7","0","0","0"
"41","69039","6044911",,2015,180,"B",289,285,201,3,"1",93,60,"2471.5","43","31","74","16","10",58,"45","40","16","40","49","11","31","62","7","31","59","10"
"41","69039","6044911",,2015,180,"B",289,285,201,4,"1",104,75,"2511.2","38","32","70","19","11",74,"42","42","16","42","47","11","23","73","4","35","57","8"
"41","69039","6044911",,2015,180,"B",289,285,201,4,"2",104,75,"2509.9","28","41","69","20","11",74,"45","39","16","36","54","9","43","39","18","0","0","0"
"41","69039","6044911",,2015,180,"B",289,285,201,5,"2",92,65,"2551.1","33","33","66","23","11",64,"48","31","20","36","47","17","41","47","13","0","0","0"
"41","69039","6044911",,2015,180,"B",289,285,201,5,"1",92,66,"2550.6","35","38","74","15","11",65,"37","49","14","52","35","12","28","60","12","46","45","9"
"41","69039","6044911",,2015,180,"B",289,285,201,13,"1",289,201,"","39","34","73","17","11",197,"41","44","15","45","44","11","27","65","8","38","53","9"
"41","69039","6044911",,2015,180,"B",289,285,201,13,"2",289,200,"","33","40","73","17","10",198,"51","34","15","43","46","11","45","42","13","0","0","0"
"41","69039","6044911",,2015,200,"B",289,285,3,3,"1",93,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,200,"B",289,285,3,3,"2",93,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,200,"B",289,285,3,4,"2",104,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,200,"B",289,285,3,4,"1",104,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,200,"B",289,285,3,13,"1",289,3,"","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,200,"B",289,285,3,13,"2",289,3,"","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,204,"B",289,285,49,3,"2",93,14,"2330.1","0","8","8","8","85",13,"0","8","92","0","31","69","0","46","54","0","0","0"
"41","69039","6044911",,2015,204,"B",289,285,49,3,"1",93,14,"2323.2","0","8","8","15","77",13,"0","25","75","0","38","62","0","54","46","8","17","75"
"41","69039","6044911",,2015,204,"B",289,285,49,4,"1",104,19,"2375.6","5","16","21","21","58",19,"5","37","58","0","50","50","11","42","47","5","42","53"
"41","69039","6044911",,2015,204,"B",289,285,49,4,"2",104,19,"2395.3","0","16","16","32","53",19,"5","32","63","5","47","47","5","32","63","0","0","0"
"41","69039","6044911",,2015,204,"B",289,285,49,5,"2",92,16,"2431.5","6","13","19","19","63",16,"13","19","69","6","31","63","6","31","63","0","0","0"
"41","69039","6044911",,2015,204,"B",289,285,49,5,"1",92,16,"2414.9","13","6","19","19","63",16,"13","19","69","20","13","67","6","50","44","19","25","56"
"41","69039","6044911",,2015,204,"B",289,285,49,13,"1",289,49,"","6","10","17","19","65",48,"6","28","66","7","35","59","6","48","46","11","30","60"
"41","69039","6044911",,2015,204,"B",289,285,49,13,"2",289,49,"","2","13","15","21","65",48,"6","21","73","4","38","58","4","35","60","0","0","0"
"41","69039","6044911",,2015,206,"B",289,285,4,3,"1",93,1,"*","*","*","*","*","*",0,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,206,"B",289,285,4,3,"2",93,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,206,"B",289,285,4,4,"1",104,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,206,"B",289,285,4,4,"2",104,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,206,"B",289,285,4,5,"1",92,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,206,"B",289,285,4,5,"2",92,2,"*","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,206,"B",289,285,4,13,"1",289,4,"","*","*","*","*","*",3,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,206,"B",289,285,4,13,"2",289,4,"","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,207,"B",289,285,1,3,"2",93,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,207,"B",289,285,1,3,"1",93,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,207,"B",289,285,1,13,"1",289,1,"","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,207,"B",289,285,1,13,"2",289,1,"","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,220,"B",289,285,2,3,"2",93,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,220,"B",289,285,2,3,"1",93,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,220,"B",289,285,2,4,"1",104,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,220,"B",289,285,2,4,"2",104,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,220,"B",289,285,2,13,"2",289,2,"","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,220,"B",289,285,2,13,"1",289,2,"","*","*","*","*","*",2,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,222,"B",289,285,60,3,"1",93,25,"2482.3","56","28","84","12","4",25,"56","36","8","52","40","8","28","72","0","36","56","8"
"41","69039","6044911",,2015,222,"B",289,285,60,3,"2",93,25,"2516.8","64","28","92","4","4",25,"80","16","4","72","24","4","72","24","4","0","0","0"
"41","69039","6044911",,2015,222,"B",289,285,60,4,"1",104,17,"2540.8","53","41","94","0","6",17,"47","53","0","56","44","0","29","65","6","47","53","0"
"41","69039","6044911",,2015,222,"B",289,285,60,4,"2",104,17,"2560.6","53","35","88","12","0",17,"59","41","0","59","41","0","59","35","6","0","0","0"
"41","69039","6044911",,2015,222,"B",289,285,60,5,"1",92,18,"2553.4","50","17","67","17","17",18,"56","33","11","50","28","22","28","56","17","67","11","22"
"41","69039","6044911",,2015,222,"B",289,285,60,5,"2",92,18,"2570.6","61","11","72","11","17",18,"61","17","22","50","33","17","56","33","11","0","0","0"
"41","69039","6044911",,2015,222,"B",289,285,60,13,"2",289,60,"","60","25","85","8","7",60,"68","23","8","62","32","7","63","30","7","0","0","0"
"41","69039","6044911",,2015,222,"B",289,285,60,13,"1",289,60,"","53","28","82","10","8",60,"53","40","7","53","37","10","28","65","7","48","42","10"
"41","69039","6044911",,2015,223,"B",289,285,5,3,"2",93,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,223,"B",289,285,5,3,"1",93,4,"*","*","*","*","*","*",4,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,223,"B",289,285,5,5,"1",92,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,223,"B",289,285,5,5,"2",92,1,"*","*","*","*","*","*",1,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,223,"B",289,285,5,13,"2",289,5,"","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,223,"B",289,285,5,13,"1",289,5,"","*","*","*","*","*",5,"*","*","*","*","*","*","*","*","*","*","*","*"
"41","69039","6044911",,2015,224,"B",289,285,32,3,"2",93,11,"2464.4","27","36","64","18","18",11,"45","27","27","45","36","18","64","27","9","0","0","0"
"41","69039","6044911",,2015,224,"B",289,285,32,3,"1",93,11,"2477.3","64","9","73","18","9",11,"36","45","18","45","55","0","36","55","9","45","36","18"
